time,open,close,low,high,volume
1724044860,2628.88000000,2627.20000000,2626.83000000,2629.32000000,1353.33300000
1724044920,2627.21000000,2626.61000000,2626.40000000,2627.21000000,499.81100000
1724044980,2626.61000000,2625.96000000,2625.96000000,2627.80000000,811.17800000
1724045040,2625.97000000,2628.15000000,2625.96000000,2628.33000000,920.29700000
1724045100,2628.15000000,2627.04000000,2627.03000000,2628.16000000,618.30500000
1724045160,2627.04000000,2627.40000000,2626.77000000,2627.60000000,423.70800000
1724045220,2627.40000000,2625.41000000,2624.61000000,2627.72000000,719.16600000
1724045280,2625.41000000,2624.69000000,2624.59000000,2625.96000000,543.28800000
1724045340,2624.68000000,2624.89000000,2624.00000000,2625.48000000,665.69900000
1724045400,2624.91000000,2626.79000000,2624.22000000,2627.00000000,863.23800000
1724045460,2626.80000000,2625.65000000,2625.01000000,2627.00000000,569.96700000
1724045520,2625.65000000,2626.55000000,2625.00000000,2626.56000000,545.44500000
1724045580,2626.56000000,2622.81000000,2621.54000000,2626.56000000,2438.51400000
1724045640,2622.82000000,2622.00000000,2620.51000000,2623.37000000,1965.63100000
1724045700,2622.01000000,2624.86000000,2622.00000000,2624.96000000,509.38800000
1724045760,2624.96000000,2626.78000000,2624.95000000,2626.91000000,918.75300000
1724045820,2626.78000000,2628.29000000,2625.89000000,2628.97000000,1530.69900000
1724045880,2628.29000000,2629.20000000,2628.29000000,2629.55000000,891.26000000
1724045940,2629.19000000,2626.78000000,2626.64000000,2629.78000000,1118.09200000
1724046000,2626.78000000,2626.14000000,2625.67000000,2627.00000000,721.41400000
1724046060,2626.13000000,2625.84000000,2625.26000000,2626.23000000,414.72700000
1724046120,2625.84000000,2625.38000000,2625.38000000,2626.32000000,323.31800000
1724046180,2625.38000000,2627.51000000,2625.36000000,2627.51000000,354.04800000
1724046240,2627.51000000,2627.74000000,2627.51000000,2628.14000000,238.74000000
1724046300,2627.73000000,2624.64000000,2624.63000000,2627.74000000,320.13700000
1724046360,2624.63000000,2624.15000000,2623.60000000,2625.22000000,785.14200000
1724046420,2624.16000000,2622.58000000,2622.57000000,2624.90000000,943.00400000
1724046480,2622.58000000,2623.26000000,2622.00000000,2623.48000000,1452.70600000
1724046540,2623.27000000,2622.89000000,2622.49000000,2623.92000000,584.98600000
1724046600,2622.89000000,2621.87000000,2621.80000000,2623.22000000,833.35200000
1724046660,2621.87000000,2622.02000000,2621.00000000,2622.82000000,935.51500000
1724046720,2622.03000000,2621.36000000,2621.00000000,2622.81000000,2349.72500000
1724046780,2621.37000000,2619.96000000,2618.54000000,2621.74000000,1690.07800000
