time,open,close,low,high,volume
1717948800,3691.62000000,3702.72000000,3690.41000000,3711.85000000,105347.25600000
1717963200,3702.71000000,3707.67000000,3695.00000000,3724.73000000,117756.76100000
1717977600,3707.67000000,3685.73000000,3681.56000000,3708.08000000,112623.52800000
1717992000,3685.72000000,3649.16000000,3642.60000000,3694.38000000,209683.41800000
1718006400,3649.16000000,3677.14000000,3648.00000000,3683.19000000,191884.14500000
1718020800,3677.14000000,3703.59000000,3663.74000000,3715.49000000,276268.22300000
1718035200,3703.59000000,3670.07000000,3665.46000000,3707.00000000,209454.01100000
1718049600,3670.07000000,3669.66000000,3651.35000000,3679.11000000,149123.33900000
1718064000,3669.65000000,3596.75000000,3560.00000000,3675.00000000,634157.85200000
1718078400,3596.75000000,3535.24000000,3501.12000000,3596.75000000,664066.19800000
1718092800,3535.34000000,3530.87000000,3503.33000000,3550.37000000,503013.12200000
1718107200,3530.86000000,3448.47000000,3427.09000000,3547.26000000,781554.80900000
1718121600,3448.47000000,3498.50000000,3432.30000000,3504.47000000,462461.48000000
1718136000,3498.49000000,3498.16000000,3485.00000000,3510.00000000,116801.72800000
1718150400,3498.17000000,3510.47000000,3462.09000000,3514.99000000,274987.43400000
1718164800,3510.47000000,3526.99000000,3507.41000000,3533.95000000,200548.82500000
1718179200,3527.00000000,3531.38000000,3516.70000000,3564.54000000,295712.36400000
1718193600,3531.38000000,3617.62000000,3531.18000000,3657.77000000,1023218.47600000
1718208000,3617.61000000,3528.55000000,3512.07000000,3626.16000000,851121.47600000
1718222400,3528.77000000,3560.45000000,3521.38000000,3574.93000000,215917.80700000
1718236800,3560.44000000,3503.35000000,3476.26000000,3562.33000000,369548.33100000
1718251200,3503.35000000,3507.48000000,3485.00000000,3517.53000000,212202.65900000
1718265600,3507.48000000,3496.50000000,3472.21000000,3511.91000000,273216.60400000
1718280000,3496.50000000,3442.08000000,3433.34000000,3540.70000000,927306.52300000
1718294400,3442.08000000,3481.59000000,3426.01000000,3492.48000000,338873.77100000
1718308800,3481.64000000,3469.18000000,3460.86000000,3491.80000000,136293.48500000
1718323200,3469.18000000,3490.70000000,3457.29000000,3508.95000000,225733.83400000
